year,month,day,country,category,color,position,photo,price,page,time,model,order
2008,4,15,44,3,2,3,2,48,1,14.0289724201003,C8,9
2008,6,17,29,4,7,6,1,33,1,10.4480640045061,P16,10
2008,7,28,24,4,7,3,1,28,5,4.10679426183162,P80,2
2008,5,6,29,4,14,2,1,28,4,3.06937339053255,P60,1
2008,4,30,29,3,2,4,2,28,2,7.27328510910595,C30,9
2008,6,20,29,2,6,5,1,38,2,16.2796083857265,B32,3
2008,7,20,29,4,6,2,2,28,2,15.7990422093652,P23,13
2008,7,27,24,1,8,1,1,28,1,10.9380285259494,A1,2
2008,5,23,29,2,6,3,1,38,1,13.2854775225514,B7,10
2008,6,19,29,1,3,1,1,43,1,5.74380642963595,A2,1
2008,6,3,44,2,9,4,1,57,2,10.3321995763379,B30,5
2008,5,31,29,1,3,2,1,43,1,17.5834065523239,A6,14
2008,7,20,29,3,11,2,1,48,1,5.81750100800071,C5,2
2008,5,8,29,2,6,3,1,38,1,6.32148760025402,B7,1
2008,7,3,29,3,9,5,1,23,1,12.5030437073882,C14,1
2008,6,26,29,3,6,5,1,33,1,9.22222711914174,C15,1
2008,6,17,29,2,7,2,1,38,2,10.0468016414329,B23,4
2008,4,2,29,3,14,2,2,28,3,10.0895721612728,C40,5
2008,6,27,29,3,6,5,1,20,3,19.5847865383284,C51,11
2008,6,29,29,1,14,6,2,33,2,13.4074851202626,A35,23
2008,7,8,29,4,4,2,1,38,1,13.6359707887005,P4,17
2008,7,28,29,2,4,3,2,52,1,4.49705013564293,B8,3
2008,5,12,29,2,6,6,2,38,1,3.86105360633417,B17,6
2008,4,7,29,4,2,6,1,43,2,20.9440384685232,P36,26
2008,6,17,29,3,11,3,1,48,2,11.2474981457201,C27,1
2008,7,11,29,2,1,3,1,48,1,10.5451566334227,B9,3
2008,7,27,29,1,3,3,1,43,1,3.77157789194683,A7,1
2008,4,9,29,1,3,4,1,62,1,14.8744321932599,A11,27
2008,5,14,29,4,4,5,2,38,1,23.7510308825263,P15,8
2008,8,12,29,1,6,4,1,38,2,8.67740626733381,A30,5
2008,5,24,29,2,9,5,1,57,2,13.4281273519808,B31,7
2008,7,1,29,2,9,5,1,38,1,10.5064321315139,B15,1
2008,4,9,29,2,11,2,1,57,2,7.38518399633772,B24,1
2008,5,12,9,1,3,4,1,62,1,7.077132976019,A11,4
2008,8,6,29,2,6,5,1,38,2,5.73012946140133,B32,2
2008,4,2,29,3,6,1,2,23,1,14.1196751238444,C3,5
2008,4,1,29,1,1,1,1,62,2,11.1066508929298,A21,1
2008,6,16,29,2,6,6,2,38,1,3.2531205519978,B17,1
2008,6,30,29,2,9,5,1,38,1,8.61895560936915,B15,4
2008,5,6,29,4,4,5,2,38,1,17.4403628942263,P15,6
2008,7,22,29,1,3,1,1,43,1,9.69255966894075,A2,4
2008,7,4,29,3,7,4,1,33,1,17.6802066968899,C11,1
2008,7,17,29,3,5,1,2,33,4,17.7089945465986,C57,10
2008,4,21,29,1,2,4,1,38,1,9.68409020810785,A12,11
2008,5,2,46,1,3,3,1,82,1,7.31081060776669,A9,1
2008,5,11,9,2,13,3,1,57,2,6.74076278460085,B26,1
2008,7,3,29,1,3,4,1,62,1,15.9061926441117,A11,1
2008,4,10,29,2,4,1,1,57,1,5.23823169834387,B1,2
2008,7,26,29,3,14,6,1,43,2,13.7109123266466,C36,7
2008,6,25,29,1,3,4,1,38,1,7.19133388753882,A10,5
2008,6,18,29,4,12,4,2,28,4,6.41287086657217,P64,1
2008,6,8,29,2,9,5,1,57,2,19.0591644969456,B31,14
2008,4,17,29,1,3,1,1,72,1,14.7591307316374,A3,20
2008,5,9,29,4,4,4,2,38,1,8.00637942073797,P11,4
2008,6,26,24,3,6,4,2,52,2,8.63231741469675,C29,11
2008,7,11,29,3,9,5,1,23,1,6.23071129026753,C14,8
2008,4,11,29,1,6,1,1,62,3,6.32395155749386,A38,1
2008,6,9,29,3,2,3,2,48,1,37.8405516480609,C8,24
2008,4,18,29,2,12,1,1,52,1,3.26793579453332,B3,2
2008,4,17,29,2,6,5,2,33,2,16.996653563426,B33,13
2008,7,17,29,1,3,2,1,43,1,7.9387181649588,A5,3
2008,8,12,29,1,2,4,1,38,1,6.81695889737238,A12,1
2008,6,8,29,4,7,6,1,33,1,9.48658489244589,P16,12
2008,5,26,29,4,14,1,1,43,3,5.58539427777133,P39,1
2008,5,19,29,1,3,3,1,55,2,7.52362034311593,A27,5
2008,7,1,29,1,1,6,1,33,2,2.5045849100829,A36,1
2008,5,8,44,1,3,2,2,38,1,5.77314592978523,A4,1
2008,5,22,29,4,6,2,2,28,2,8.86186766531909,P23,3
2008,6,24,16,4,1,3,2,28,4,10.3556100118252,P61,5
2008,4,16,29,2,10,2,1,52,1,8.06339386483027,B4,2
2008,6,1,29,4,14,1,2,33,4,96.001438724214,P55,68
2008,7,10,29,2,13,1,1,38,2,11.1704162858607,B19,1
2008,8,3,29,2,2,4,1,43,1,7.10318546027332,B11,3
2008,5,12,29,1,3,1,1,43,1,7.33362990184967,A2,3
2008,4,7,29,4,7,1,1,33,5,13.9163924883096,P75,13
2008,5,20,24,3,9,5,1,48,1,7.18883589067774,C13,1
2008,4,15,9,2,10,2,1,52,1,8.05725136966765,B4,1
2008,4,26,46,3,12,1,1,43,1,5.16247081007557,C2,1
2008,5,27,9,2,12,1,1,52,1,4.93204168258404,B3,2
2008,4,8,9,3,7,2,1,28,3,11.0599381063475,C42,6
2008,6,8,29,2,10,2,1,52,1,3.90381818141223,B4,5
2008,5,31,9,3,4,5,2,26,3,9.1397269307587,C49,6
2008,8,3,29,3,5,2,2,52,4,91.1746754940353,C59,195
2008,4,9,29,4,4,2,1,38,1,7.76688208498408,P4,3
2008,8,12,29,3,5,2,2,52,4,9.60837729455669,C59,14
2008,6,16,9,3,4,5,2,26,3,10.7708493042788,C49,4
2008,8,1,29,2,9,5,1,38,1,5.49549239249434,B15,3
2008,7,11,29,4,9,4,2,33,3,9.08737775159877,P48,1
2008,6,7,29,1,3,4,1,38,1,9.61696917871211,A10,5
2008,6,14,29,3,11,3,1,48,2,15.9184674349667,C27,7
2008,6,8,29,2,9,4,1,57,2,15.250411979992,B30,1
2008,7,6,29,1,4,2,1,43,3,16.0000288761124,A41,8
2008,8,4,29,4,4,1,1,43,4,6.02902797132804,P57,1
2008,6,26,44,3,5,2,2,52,4,40.7877376343399,C59,38
2008,6,10,29,2,6,5,1,38,2,5.80069617231511,B32,6
2008,7,23,29,2,14,2,2,52,1,7.01590467955243,B5,1
2008,5,25,29,2,11,2,1,57,2,38.4419484030363,B24,32
2008,8,11,29,1,3,4,1,62,1,7.24501479838714,A11,1
2008,4,7,29,4,9,4,2,33,3,17.2658107485893,P48,15
2008,6,1,29,2,3,1,2,57,1,7.02562374773307,B2,2
2008,7,22,29,1,1,6,1,33,1,4.41088969337792,A16,1
2008,8,10,29,3,5,1,2,33,4,10.1180900938438,C57,3
2008,7,10,46,3,6,4,2,52,2,22.1664287382124,C29,11
2008,4,8,29,1,4,2,1,62,2,15.8210922156078,A22,2
2008,4,12,29,4,3,1,1,38,1,3.64412889311487,P1,1
2008,8,2,29,2,12,5,2,62,1,4.95979458445482,B13,3
2008,5,23,29,3,6,5,1,33,1,8.97916715552078,C15,1
2008,8,4,29,4,3,1,1,38,1,10.4051320948413,P1,17
2008,7,3,29,3,9,5,1,48,1,12.2389655168163,C13,2
2008,7,8,29,4,7,6,1,33,1,7.44220778027048,P16,1
2008,7,4,29,4,2,2,1,43,1,17.0555837327989,P6,4
2008,4,2,9,1,3,3,1,82,1,12.3767232948622,A9,5
2008,6,2,29,1,4,2,1,43,3,12.1604305860548,A41,18
2008,7,24,9,3,6,4,1,28,3,13.6214681295154,C48,11
2008,4,30,9,2,3,1,2,57,1,4.74597081999015,B2,4
2008,6,14,29,4,4,2,1,38,1,11.3633053571444,P4,8
2008,7,8,29,1,3,1,1,43,1,8.52740623848801,A2,11
2008,5,17,29,1,3,1,1,43,1,15.5403659285734,A2,1
2008,4,2,29,4,14,4,1,28,3,38.8456752301533,P46,16
2008,7,25,29,1,2,6,1,62,1,11.938273108021,A17,14
2008,8,8,29,4,4,5,1,38,1,15.710458662016,P13,5
2008,7,31,29,4,4,4,1,33,1,8.98223731067405,P12,38
2008,5,5,29,4,4,4,2,38,1,22.1502639496914,P11,35
2008,5,27,29,4,4,4,1,33,1,12.6010103302753,P12,2
2008,6,26,9,1,4,2,1,43,3,13.8938716500839,A41,14
2008,5,12,29,4,4,5,1,38,1,6.1038406716753,P13,4
2008,5,25,9,2,2,3,1,57,2,7.61826417228315,B27,1
2008,7,1,29,1,3,2,1,43,1,9.68352226098862,A6,7
2008,4,1,29,1,1,1,1,62,2,10.902832845852,A21,10
2008,7,15,29,1,3,3,1,55,2,6.92221173457325,A27,2
2008,6,27,41,2,7,2,1,38,2,3.4294509773367,B23,1
2008,6,12,9,1,6,1,1,62,3,7.17457805457456,A38,1
2008,5,9,29,2,2,4,1,38,1,44.2486056570576,B12,35
2008,7,2,29,4,4,1,1,33,2,7.08047463042226,P21,1
2008,4,6,29,2,1,3,1,48,1,16.3030621142149,B9,11
2008,7,15,29,3,9,5,1,48,1,4.32275209344401,C13,3
2008,4,10,29,1,3,4,1,38,1,20.3098586689087,A10,45
2008,4,14,29,4,2,1,1,48,1,6.13945358800448,P3,4
2008,7,17,29,2,6,5,1,38,2,8.32867637244889,B32,4
2008,7,23,29,2,2,4,1,38,1,4.9522471333924,B12,1
2008,6,1,29,1,3,1,1,43,1,7.9104501897465,A2,5
2008,5,12,29,1,2,6,1,62,1,7.76617447905268,A17,3
2008,8,11,29,2,10,2,1,52,1,12.2019808994691,B4,12
2008,4,24,29,4,3,2,1,23,1,6.22012191474698,P5,1
2008,6,20,29,1,14,5,2,33,1,8.01221414010942,A15,9
2008,6,16,29,4,4,3,1,43,2,15.5402944179149,P26,10
2008,4,3,29,1,3,2,2,38,1,7.7112277224953,A4,1
2008,6,28,29,2,6,5,1,38,2,9.87115503929875,B32,10
2008,8,11,29,2,2,6,1,48,2,5.65989241331816,B34,2
2008,8,7,29,1,3,3,1,82,1,12.3041256699193,A9,6
2008,6,8,29,2,12,6,1,52,1,9.66098786977578,B16,4
2008,4,10,29,3,9,6,1,48,1,12.6604329804605,C18,1
2008,6,20,29,1,4,2,1,43,3,16.0754386055244,A41,15
2008,7,3,29,2,6,5,1,38,2,7.88954827109019,B32,2
2008,6,18,29,3,9,5,1,23,1,12.6126912169254,C14,5
2008,5,3,29,2,10,2,1,52,1,6.84032429419907,B4,2
2008,7,25,29,3,5,1,2,33,4,12.1445310508885,C57,4
2008,5,20,29,2,9,4,1,57,2,9.44900911928494,B30,20
2008,6,26,29,2,2,4,1,67,1,7.75816609483625,B10,2
2008,5,13,29,1,1,5,1,28,1,3.8534049958792,A13,1
2008,8,2,29,4,2,5,2,38,1,18.825537330947,P14,9
2008,4,17,29,3,6,1,2,57,4,16.2687521856457,C56,18
2008,5,15,29,4,2,3,1,28,1,11.8237460231669,P8,9
2008,6,7,29,1,4,2,2,38,3,6.8782980529667,A40,1
2008,6,17,29,1,1,5,1,28,1,4.40626926003494,A13,2
2008,6,20,29,2,12,5,2,62,1,3.34286228242165,B13,2
2008,6,10,29,2,6,3,1,38,1,7.87726130192666,B7,4
2008,5,26,44,1,6,1,1,62,3,5.57181068651615,A38,3
2008,6,30,29,1,3,2,2,38,1,6.38957283426126,A4,4
2008,5,26,29,3,13,3,1,48,1,8.92346058422944,C7,1
2008,5,24,29,1,3,4,1,38,1,6.7094161837674,A10,4
2008,6,28,29,3,9,5,1,48,1,11.9630316540695,C13,3
2008,6,17,9,2,2,4,1,67,1,17.3455215553222,B10,5
2008,4,7,29,4,3,1,1,28,1,5.67759551481578,P2,4
2008,7,25,29,3,2,4,2,28,2,21.0361349394717,C30,47
2008,4,17,9,2,9,5,1,38,1,11.1851203527286,B15,4
2008,6,6,29,2,6,5,1,38,2,19.835571561643,B32,12
2008,5,13,29,4,2,1,1,33,4,24.2823332462206,P56,13
2008,8,5,29,2,9,4,1,38,2,8.98455792633689,B28,3
2008,7,8,24,2,2,4,1,38,1,10.7804218018157,B12,2
2008,7,22,29,4,3,1,1,28,1,17.6922604945403,P2,3
2008,7,23,24,1,3,2,1,43,1,3.66395047235894,A5,3
2008,4,16,29,1,14,5,2,33,1,13.8419181260363,A15,4
2008,7,17,9,1,1,1,1,62,2,9.12567756506103,A21,4
2008,7,13,29,1,3,3,1,43,1,7.55673580976258,A7,1
2008,4,21,29,2,9,5,1,57,2,20.1409116148541,B31,40
2008,7,11,29,2,12,6,1,52,1,16.1700518024616,B16,1
2008,5,19,9,2,9,4,1,57,2,7.42446302380079,B30,20
2008,4,10,29,2,2,4,1,62,2,10.6540899775545,B29,6
2008,8,12,29,3,14,6,1,57,3,10.5696511697219,C54,1
2008,4,5,29,4,4,3,1,43,2,25.7135418913426,P26,21
2008,4,29,9,1,2,4,1,38,1,13.2767087458019,A12,3
2008,8,3,29,3,2,6,1,38,3,6.73432031063391,C52,5
2008,5,18,29,2,9,4,1,38,2,8.89920015354633,B28,5
2008,4,4,29,2,9,4,1,57,2,10.3743964056941,B30,2
2008,8,10,29,3,13,6,1,28,1,31.5710259243984,C16,41
2008,4,24,29,2,12,1,1,52,1,7.80301297203887,B3,2
2008,7,21,29,4,6,6,2,38,4,23.0305921279217,P70,8
2008,8,11,29,4,2,6,2,38,1,3.84573054354891,P17,3
2008,5,3,29,3,14,4,1,43,1,10.2171103525865,C12,2
2008,4,19,29,1,2,6,1,62,1,9.50053405036243,A17,11
2008,4,20,29,2,12,5,2,62,1,14.6432165039202,B13,1
2008,6,12,29,2,2,6,1,48,2,5.42520748398743,B34,3
2008,4,1,9,1,3,1,1,72,1,4.17767399203707,A3,4
2008,5,5,29,1,6,4,1,38,2,7.38284884538908,A30,2
2008,8,4,29,3,6,1,2,57,4,16.6318950048058,C56,7
2008,7,31,24,4,3,1,1,38,1,8.90149399777378,P1,3
2008,4,27,29,3,6,5,1,33,1,5.69520202881612,C15,1
2008,5,18,46,3,6,1,2,23,1,9.39737057642914,C3,1
2008,7,19,29,1,3,2,1,43,1,10.6013499924232,A6,21
2008,4,5,29,3,6,1,2,57,4,14.7396421148695,C56,6
2008,5,30,29,2,14,2,2,52,1,15.8459975682193,B5,11
2008,8,7,29,4,6,4,2,48,5,17.8395389977045,P82,11
2008,4,17,29,4,9,5,1,43,2,10.5484581032823,P33,19
2008,8,5,29,4,4,6,1,28,2,9.47664460495007,P35,2
2008,4,2,29,2,6,6,2,38,1,8.31454852660944,B17,4
2008,5,6,29,1,3,3,1,43,1,5.8327024362047,A7,3
2008,4,30,9,3,13,2,1,28,3,15.2688454091251,C41,11
2008,4,20,29,2,2,4,1,67,1,6.86639823416682,B10,1
2008,4,28,29,1,4,2,1,43,3,13.092196742515,A41,9
2008,4,10,9,3,14,1,1,57,2,13.642340525096,C21,5
2008,7,23,29,4,6,2,2,28,2,9.20723960201227,P23,3
2008,5,25,29,4,14,2,1,28,4,12.0145863709024,P60,10
2008,7,7,29,1,2,4,1,38,1,12.5182663263911,A12,19
2008,8,10,29,4,2,6,2,38,1,18.503566704197,P17,24
2008,6,8,29,4,14,1,1,43,3,13.9663020759323,P39,8
2008,7,13,29,1,3,1,1,43,1,14.8203694721812,A2,2
2008,6,18,29,4,4,5,2,38,1,12.1809804742124,P15,10
2008,4,3,29,4,14,2,2,48,5,13.0008985896514,P78,9
2008,5,16,29,1,3,3,1,55,2,7.43351736414512,A27,5
2008,6,29,29,1,3,3,1,62,1,6.50389201841786,A8,5
2008,8,7,29,1,1,6,1,33,1,7.66680436951777,A16,5
2008,7,1,29,2,12,5,2,62,1,10.3033367438987,B13,1
2008,4,12,29,3,2,3,1,33,2,14.2525100361754,C25,1
2008,4,22,29,2,6,5,2,33,2,18.4295225316808,B33,14
2008,5,17,44,3,9,5,2,20,3,6.5956535721597,C50,2
2008,8,4,29,1,3,3,1,62,1,10.8494820425726,A8,6
2008,7,5,29,1,1,1,1,62,2,12.335517384029,A21,4
2008,7,27,29,1,1,6,1,33,1,16.7267913605839,A16,8
2008,6,23,29,2,4,3,2,52,1,10.587019468681,B8,6
2008,4,26,29,2,10,2,1,52,1,8.27594697243955,B4,4
2008,4,1,29,3,6,2,1,33,1,10.7491796618687,C6,7
2008,4,4,9,2,11,2,1,57,2,13.0571998046247,B24,11
2008,4,2,44,2,2,4,1,67,1,11.3470146120507,B10,6
2008,4,2,21,1,3,3,1,43,1,14.6639345775574,A7,5
2008,4,20,29,4,2,3,2,43,2,2.26574802967201,P25,1
2008,7,1,29,1,14,5,2,33,1,8.13043034103081,A15,8
2008,5,16,29,1,1,5,1,28,1,4.71433314191145,A13,1
2008,4,21,9,1,2,4,1,38,1,8.19843026986752,A12,1
2008,8,7,29,1,3,4,1,38,1,14.7181705613175,A10,1
2008,8,5,29,1,3,2,2,38,1,11.701974602688,A4,4
2008,7,3,29,2,6,3,1,38,2,13.5328068860413,B25,6
2008,8,4,29,3,2,1,1,43,3,16.875469959953,C37,1
2008,6,24,29,3,6,4,2,52,2,13.7892216325759,C29,1
2008,4,28,29,3,14,1,1,57,2,4.96069308304984,C21,6
2008,4,19,29,4,2,2,1,43,1,12.1371346364574,P6,7
2008,4,29,29,2,9,4,1,38,2,15.1069729368696,B28,9
2008,5,7,29,2,11,2,1,57,2,6.77520310142692,B24,1
2008,7,11,9,2,2,2,1,52,1,13.7763936560916,B6,11
2008,4,11,29,4,9,5,1,43,2,6.77831963298999,P33,1
2008,5,1,29,1,3,3,1,82,1,9.12310398233646,A9,5
2008,8,7,29,4,3,1,1,38,1,7.83965935070423,P1,10
2008,5,5,29,4,2,2,1,43,1,4.46871292769335,P6,4
2008,4,18,29,4,3,1,1,28,1,13.4672304255905,P2,3
2008,5,12,29,1,2,6,1,62,1,7.53515551373156,A17,4
2008,8,8,29,4,14,1,1,43,3,19.4632367880849,P39,20
2008,8,11,29,2,3,1,2,57,1,4.71468671968328,B2,3
2008,6,4,29,3,14,2,2,28,3,27.8391518486853,C40,16
2008,6,20,46,4,4,1,1,33,2,2.90992244837266,P21,1
2008,4,21,29,1,1,4,2,43,2,11.5959133128455,A28,4
2008,6,29,24,4,7,3,2,38,3,12.3446820577658,P43,6
2008,4,7,29,2,9,5,1,57,2,12.1543636515361,B31,6
2008,4,3,29,1,3,2,1,43,1,8.81500824997627,A5,2
2008,7,27,29,3,14,2,2,48,4,6.25158436351701,C58,4
2008,4,14,29,3,2,3,2,48,1,12.0968258321949,C8,1
2008,5,20,9,1,2,1,1,62,3,17.1434426419356,A37,29
2008,6,21,29,2,7,2,1,38,2,3.77630957656426,B23,1
2008,5,24,9,1,8,1,1,28,1,4.41207759345429,A1,1
2008,7,13,29,1,3,4,1,38,1,6.44687526453572,A10,3
2008,4,9,29,3,13,3,1,48,1,6.8506640315359,C7,1
2008,4,22,29,4,12,1,2,33,5,23.077402152112,P74,2
2008,5,3,29,3,7,2,1,28,3,11.3991900515368,C42,17
2008,5,3,29,2,12,1,1,67,2,15.4442555804884,B21,9
2008,6,3,29,4,2,2,1,43,1,16.3990634971547,P6,1
2008,6,19,29,3,6,1,2,57,4,19.3432099617214,C56,13
2008,4,2,29,4,2,1,1,33,4,8.37224583918295,P56,4
2008,6,9,29,4,4,5,2,38,1,10.9314743834234,P15,7
2008,7,11,29,4,14,3,2,28,4,4.98572073450495,P63,2
2008,4,25,24,4,2,5,2,38,1,6.98410122052929,P14,14
2008,6,1,29,1,3,4,1,62,1,9.98510267266713,A11,6
2008,6,5,29,3,7,4,1,33,1,3.60578235260718,C11,3
2008,4,27,9,1,6,5,2,62,2,13.2231714299873,A31,2
2008,5,5,34,2,3,1,2,57,1,17.2899738460483,B2,7
2008,4,3,29,2,6,6,2,38,1,21.1060602636141,B17,26
2008,4,21,29,4,6,2,2,28,2,5.64385664660346,P23,4
2008,7,25,29,2,2,6,1,48,2,17.3658524601397,B34,6
2008,5,22,29,3,14,5,1,48,2,5.00998621689261,C33,1
2008,5,13,29,2,6,6,2,38,1,8.61169808729067,B17,7
2008,7,9,29,2,10,2,1,52,1,9.52975906187253,B4,3
2008,6,23,29,3,14,6,1,48,1,10.9647371507545,C17,13
2008,5,24,29,1,12,1,2,33,2,6.14546555431283,A19,3
2008,6,30,29,1,4,2,2,38,3,11.2824704795493,A40,3
2008,4,30,29,1,3,3,1,43,1,10.3560606394125,A7,4
2008,7,13,29,1,6,2,1,28,3,7.44881463655475,A42,4
2008,7,3,29,3,2,1,1,43,3,57.4029947358509,C37,40
2008,6,16,29,4,2,6,1,28,1,18.7118420463489,P18,20
2008,7,23,29,1,3,3,1,62,1,11.107720524762,A8,9
2008,4,29,29,1,4,2,2,38,3,6.44375480823248,A40,2
2008,4,4,9,2,12,5,2,62,1,7.19652784127477,B13,1
2008,7,31,29,4,14,5,1,33,3,11.54799872869,P49,4
2008,6,11,29,1,6,5,2,62,2,9.8583976202012,A31,10
2008,8,6,29,3,11,3,1,55,3,9.69972812399177,C45,6
2008,5,5,29,1,3,3,1,82,1,6.56069346376265,A9,3
2008,6,2,29,3,9,6,1,48,1,3.13676020068174,C18,1
2008,6,21,29,1,1,1,1,62,2,50.0331364150543,A21,77
2008,7,16,24,4,7,2,1,43,5,17.4747615251373,P77,14
2008,7,14,29,1,2,6,1,62,1,10.1621294153301,A17,13
2008,5,14,29,3,11,3,1,55,3,7.33934499307913,C45,1
2008,6,1,29,4,7,6,1,33,1,13.5370830205732,P16,15
2008,7,7,41,4,2,5,2,38,1,6.02460026965733,P14,1
2008,8,2,29,4,4,5,2,38,1,6.32196020511646,P15,2
2008,7,23,29,2,3,1,2,57,1,7.16490524821777,B2,14
2008,6,4,29,4,2,5,2,38,1,14.0079686714515,P14,11
2008,5,5,29,1,3,2,2,38,1,3.73111581384902,A4,1
2008,6,4,29,4,6,4,2,48,5,29.6588724375173,P82,3
2008,6,3,29,1,2,4,1,60,2,9.69888754888649,A29,4
2008,4,28,29,2,2,4,1,67,1,9.06475146212548,B10,1
2008,7,29,29,2,9,4,1,57,2,11.5968332074958,B30,1
2008,7,26,29,3,14,2,2,28,3,11.9017626817345,C40,7
2008,8,4,9,1,3,2,1,43,1,10.8520667204414,A6,7
2008,4,19,29,3,2,3,2,48,1,12.3993728566545,C8,11
2008,4,6,29,2,7,2,1,38,2,8.8438801296453,B23,7
2008,7,13,29,4,4,4,1,33,1,11.8041188167011,P12,6
2008,4,10,29,2,6,6,2,38,1,11.0846374415268,B17,7
2008,6,23,9,3,5,1,2,33,4,15.0746646348265,C57,11
2008,8,1,29,3,12,1,1,48,2,23.8884945724049,C19,17
2008,4,1,29,2,7,2,1,38,2,10.3035443573987,B23,4
2008,5,8,29,2,12,5,2,62,1,8.09296601393801,B13,3
2008,7,5,29,3,14,6,1,48,1,11.5853424657023,C17,2
2008,7,21,29,2,2,5,1,62,1,10.5808143399506,B14,1
2008,5,19,29,1,2,5,1,38,2,6.71273961046586,A32,1
2008,7,26,29,3,5,1,2,33,4,5.82144925181363,C57,1
2008,7,9,29,1,14,6,2,33,2,8.2832018246776,A35,2
2008,7,12,29,4,7,2,1,43,5,12.8140404595448,P77,2
2008,8,8,42,2,11,2,1,57,2,11.9689246008205,B24,1
2008,7,26,29,4,4,5,2,38,1,18.4178295934119,P15,20
2008,6,25,29,4,4,3,1,43,2,8.40215159290882,P26,8
2008,5,19,29,2,11,2,1,57,2,21.6447567449198,B24,8
2008,6,4,29,3,14,4,1,43,1,6.67709334651726,C12,6
2008,6,29,29,3,6,3,1,48,1,15.8080737952428,C9,21
2008,7,11,29,1,14,5,2,33,1,18.320926533165,A15,1
2008,4,19,29,3,9,4,2,28,1,7.93833766551861,C10,5
2008,6,18,46,2,2,4,1,67,1,3.0207030003723,B10,1
2008,6,10,9,3,6,1,2,57,4,23.4151351866792,C56,7
2008,8,1,29,1,6,2,1,28,3,11.5142928935114,A42,13
2008,7,13,29,4,7,6,1,33,1,11.005818553095,P16,14
2008,6,26,29,1,14,6,2,33,2,23.8128026718816,A35,19
2008,6,16,29,3,6,4,2,52,2,9.46818587306203,C29,1
2008,7,18,29,2,6,3,1,38,2,2.34819324592429,B25,1
2008,4,14,29,3,6,2,1,33,1,11.9045092442462,C6,2
2008,5,16,29,2,2,4,1,67,1,9.98534682758749,B10,5
2008,4,13,29,3,13,3,1,48,1,1.74134769962514,C7,1
2008,6,18,9,3,9,5,2,20,3,13.4977341714103,C50,1
2008,4,29,29,2,11,2,1,57,2,9.73736078516798,B24,9
2008,8,3,29,3,9,6,1,50,2,7.04998363793806,C35,2
2008,4,5,29,1,2,6,1,38,2,26.7667983704091,A34,41
2008,6,20,9,1,14,5,2,33,1,4.81665204753221,A15,3
2008,7,15,29,4,6,2,2,28,2,11.4738862648096,P23,19
2008,7,26,29,1,3,4,1,62,1,11.2429254878302,A11,5
2008,7,30,29,1,4,6,1,38,1,4.16546713813084,A18,2
2008,6,4,29,4,9,5,1,28,3,7.23491472179251,P51,4
2008,6,20,29,2,2,4,1,38,1,4.53341442824813,B12,1
2008,5,29,29,4,7,3,2,38,3,9.1235862476207,P43,2
2008,5,1,29,3,7,4,1,33,1,8.95573154971198,C11,3
2008,7,9,29,3,14,4,1,43,1,5.51155547689839,C12,1
2008,5,8,9,1,3,2,1,43,1,23.2822535919017,A6,1
2008,7,3,29,4,4,3,2,43,5,25.7591714755038,P81,28
2008,4,28,29,3,14,1,1,57,2,9.07147232838232,C21,3
2008,4,25,29,4,2,2,1,43,1,14.8496104025535,P6,3
2008,4,15,29,2,6,5,1,38,2,6.53856266040338,B32,2
2008,7,11,29,4,4,4,2,65,1,14.2427386681066,P10,9
2008,7,11,29,2,2,2,1,52,1,9.02915684205381,B6,2
2008,5,18,29,2,2,3,1,57,2,6.33878310464692,B27,3
2008,5,19,29,3,6,1,2,57,4,11.5401044479913,C56,2
2008,4,7,46,3,6,1,2,57,4,5.97529205412388,C56,1
2008,5,27,29,1,3,1,1,43,1,9.09559841812085,A2,2
2008,7,27,29,4,9,4,2,43,4,13.9147590553801,P65,8
2008,5,10,29,4,4,3,2,23,1,13.0681666340846,P9,3
2008,7,7,9,1,3,1,1,43,1,7.81702400625145,A2,1
2008,6,15,29,4,6,6,2,38,4,12.7948659309169,P70,17
2008,6,10,29,3,2,4,2,28,2,11.6981683566055,C30,5
2008,4,23,29,1,3,1,1,72,1,7.03273705734109,A3,1
2008,6,23,29,1,1,6,1,33,2,3.1815244683009,A36,1
2008,7,9,16,1,14,5,2,33,1,8.32448001781054,A15,5
2008,4,10,46,2,12,1,1,52,1,2.38827576332722,B3,2
2008,4,27,29,4,3,1,1,38,1,18.1205197684264,P1,11
2008,4,5,9,1,1,1,1,62,2,17.7791504427739,A21,3
2008,5,21,29,2,9,5,1,57,2,19.6306745620056,B31,28
2008,7,28,9,3,6,1,2,57,4,14.6260599077608,C56,13
2008,4,24,29,4,2,5,2,38,1,8.38008700475246,P14,4
2008,5,30,29,2,12,1,1,52,1,3.84845291426508,B3,1
2008,7,17,29,1,3,4,1,62,1,12.7261723025356,A11,11
2008,5,16,29,3,7,6,1,48,2,11.7056995489339,C34,2
2008,4,3,29,4,3,1,1,38,1,7.61290101546599,P1,1
2008,7,11,21,2,2,5,1,62,1,8.17495030951805,B14,10
2008,6,1,29,2,13,3,1,57,2,13.463979599191,B26,4
2008,8,12,10,1,2,4,1,38,1,3.54893004901078,A12,2
2008,5,10,29,4,2,2,1,43,1,6.23272029783832,P6,4
2008,6,17,29,1,3,1,1,43,1,2.75781991612546,A2,1
2008,8,5,29,2,13,1,1,38,2,7.38878665519321,B19,5
2008,4,9,29,4,7,3,2,38,3,8.14618117223033,P43,11
